"comp1" "comp2"
5.112946 -3.790856
5.293188 -3.665827
5.334672 -3.613944
5.436068 -3.557207
5.859122 -3.552977
6.462806 -4.04349
5.298239 -3.085194
5.345464 -2.272866
6.533248 -1.685052
5.311707 -2.464643
6.029973 -2.444781
5.698214 -2.543997
5.992309 -2.485108
6.150249 -2.148098
5.087921 -2.560458
6.600376 -4.001853
5.883476 -3.522398
5.868611 -3.34746
5.946444 -3.154307
4.138294 -2.94645
6.064858 -2.903047
6.482467 -3.143238
8.510055 -3.228906
7.968591 -3.807938
8.352533 -3.167401
7.564431 -2.985847
7.195603 -3.460071
8.057006 -4.997846
10.15417 -4.764312
9.050044 -4.392148
8.460475 -6.049117
8.585295 -2.964576
8.793231 -4.622807
9.598613 -4.950671
11.62146 -3.853982
7.654049 -3.484254
8.924183 -3.456395
7.638423 -3.871482
7.840448 -2.814828
6.850414 -3.154982
7.777591 -3.577991
8.315201 -3.545561
9.230363 -3.110314
8.500761 -3.175351
7.993328 -4.718369
8.475673 -3.827598
9.217136 -6.150479
6.838029 -6.509564
9.693068 -6.383362
10.27188 -4.80956
9.596731 -3.326585
6.966361 -2.946284
7.310961 -2.548986
7.822788 -2.636504
8.451557 -3.734685
9.645859 -4.260566
7.986884 -3.921017
9.184165 -3.504458
6.780393 -3.771754
5.96618 -4.823719
5.732862 -4.512714
4.918781 -3.67533
4.495517 -3.764322
5.956217 -3.958008
4.934898 -3.083517
4.891096 -3.420719
5.223249 -3.123481
5.101469 -2.716904
4.895201 -2.089029
4.346871 -2.19717
4.135122 -2.436719
3.701435 -2.489258
-1.965324 3.860856
3.753132 -2.540536
3.609062 -2.606999
-2.576651 2.377851
2.53066 -2.649593
3.359679 -3.009319
3.501198 -2.354796
3.368381 -2.046381
3.740112 -2.181118
4.052053 -2.308433
3.715433 -2.207669
3.954891 -2.12046
4.013444 -2.189322
3.926386 -1.644473
3.753486 -1.770072
3.952411 -1.542255
4.359442 -1.974749
4.98247 -1.888662
5.743492 -2.10097
4.58731 -1.966403
3.426687 -1.900315
3.150703 -2.183268
3.237091 -2.142786
3.231595 -2.290401
3.714299 -2.354804
4.069242 -2.379511
4.592279 -2.05293
4.051579 -2.483804
5.839271 -2.573072
5.035388 -3.060797
5.046453 -2.628299
5.498223 -1.26775
5.694427 -2.374346
4.978184 -1.39496
4.737986 -2.192812
5.862556 -1.985183
4.589476 -1.955612
4.846831 -1.836811
4.51019 -2.440543
4.796194 -2.418227
4.479691 -2.502563
4.203951 -2.420578
4.378273 -2.036853
3.379799 -2.018143
3.233012 -1.877899
3.129597 -1.927979
-2.029968 3.966423
3.770447 -2.201944
4.034859 -2.116506
4.880638 -1.863522
3.807359 -1.770394
4.097096 -1.479184
3.552595 -1.520852
3.928705 -1.363007
-1.377241 3.543396
-2.046996 3.526156
6.368188 -4.294316
8.500624 -3.732705
8.596091 -2.800662
8.562769 -3.324587
7.702941 -3.245114
6.760362 -3.316102
8.35455 -2.999419
7.82936 -2.826236
8.326307 -3.23521
6.060081 -2.827267
6.048172 -3.210526
4.890866 -2.973879
4.643098 -2.793844
5.520543 -2.769809
4.260046 -3.415306
4.968897 -3.698568
5.447595 -3.34077
6.685023 -3.248996
7.325827 -3.441447
7.652476 -3.068979
8.591189 -2.475202
8.266974 -2.413257
7.128227 -2.648001
5.955125 -3.173057
8.428633 -3.067693
8.169659 -2.752595
6.671293 -2.745597
5.001507 -2.55229
4.715711 -2.10959
5.099301 -2.771197
5.685003 -3.039525
5.264624 -3.466416
5.209719 -2.626638
7.700719 -3.270544
9.793753 -3.477958
9.348094 -2.993837
9.49144 -2.977203
8.638667 -3.202916
6.276421 -4.970716
8.483007 -3.847938
7.430511 -2.668613
7.235782 -3.37169
7.706845 -3.165032
6.552215 -2.852666
7.333277 -1.784343
8.514113 -2.353727
7.68928 -2.939872
6.405613 -2.336807
6.750786 -2.702927
5.754831 -2.345592
4.976262 -2.017031
4.671171 -2.143606
4.479834 -2.138108
3.918771 -1.885963
4.309099 -2.263593
3.942289 -2.401466
3.803895 -2.810059
3.837445 -2.437821
3.875918 -2.189491
-2.21873 2.998048
-2.180611 3.19378
2.394839 -2.544887
-2.311242 3.065501
3.132861 -2.231913
5.068444 -2.726931
4.857831 -2.886981
5.57214 -3.635121
9.87743 -3.639327
11.43 -3.510356
10.06028 -2.592086
10.06916 -3.76427
8.400966 -4.028483
6.105076 -3.716647
8.48051 -3.588801
8.097477 -3.858357
6.838478 -3.926556
6.500254 -4.249332
8.034699 -3.148543
5.846669 -2.472821
7.084499 -3.028038
7.582646 -2.476705
6.469912 -2.54295
5.956489 -2.887509
6.09561 -2.482357
6.285814 -2.748311
5.595422 -2.716903
5.76471 -2.704596
4.809912 -2.821496
5.49255 -2.838308
4.910526 -3.193334
5.354439 -3.15027
4.961486 -2.91768
5.784024 -2.754578
6.213961 -2.807875
6.536523 -2.174162
7.080585 -2.562795
7.381024 -3.099449
8.223262 -2.826248
8.420996 -3.02963
9.370214 -3.981529
7.6964 -4.21888
8.971428 -3.719034
8.307539 -3.193482
8.187725 -3.84509
7.831412 -4.30273
10.3526 -4.221919
9.050863 -2.955576
7.257923 -3.507399
7.719138 -4.20212
7.34689 -3.889973
7.548122 -4.001808
8.390402 -4.103749
9.295123 -3.723451
7.89165 -4.240022
8.476357 -4.419374
9.49984 -3.904093
8.657693 -4.069623
10.78813 -4.897056
8.452611 -5.143448
10.17784 -5.320216
8.765517 -2.600733
6.912549 -4.13143
6.971513 -4.075998
7.160767 -3.592829
4.800474 -2.628168
5.686961 -2.295387
5.987489 -2.438868
4.581058 -2.353184
3.905896 -2.316342
3.833312 -2.249274
3.719322 -2.454707
3.111802 -2.383173
3.61975 -2.586642
3.974457 -2.239409
4.239386 -2.938465
5.42501 -3.043256
6.892905 -3.256792
6.673058 -3.510172
6.949963 -3.531944
5.98829 -3.904747
6.504508 -3.206258
7.841461 -3.587485
8.378378 -3.177636
8.43938 -2.697723
6.355268 -2.542125
6.289757 -2.524782
6.344322 -3.26739
7.184409 -2.950226
6.575318 -2.922971
5.627117 -3.667315
7.010617 -3.0569
7.784717 -3.063728
7.244575 -3.514082
8.76216 -3.572116
9.774702 -4.014153
9.262598 -2.998413
5.689073 -3.101859
7.669407 -3.065289
6.187441 -3.094509
6.970885 -2.261012
7.088861 -2.847499
7.515978 -2.560933
7.929038 -2.635058
8.971343 -2.062221
7.662895 -2.875329
7.600894 -2.961059
7.71721 -3.342147
8.730548 -3.781074
7.285633 -3.096547
6.371321 -3.512402
5.999808 -4.137555
4.147555 -4.220704
7.517113 -4.855989
6.905007 -4.008131
6.846509 -3.333948
10.12502 -3.493478
6.805543 -4.627485
7.306188 -4.357472
8.049427 -4.031539
8.002754 -3.21384
7.05638 -4.130527
5.762441 -3.70712
4.77275 -3.142422
5.970406 -2.615231
5.674404 -2.568367
5.340578 -2.541782
5.918353 -3.282278
6.196414 -2.872783
4.518761 -3.12477
5.051034 -3.029348
4.837446 -3.56342
5.986678 -3.967531
7.674845 -4.037131
7.611704 -4.483656
7.335571 -3.749242
8.236881 -2.961822
10.0266 -3.092938
9.980718 -3.754025
9.873149 -3.76931
7.750698 -2.900446
6.874611 -2.667153
7.641215 -3.705402
7.786718 -3.41605
6.905709 -2.727561
6.392017 -2.693575
5.609915 -2.662861
5.224453 -2.847383
5.596311 -2.623239
5.529887 -2.268164
5.208366 -2.889076
5.830097 -3.725778
4.735272 -2.662806
4.351924 -2.635974
4.534943 -2.002688
4.239688 -2.088255
5.122839 -2.108146
4.410817 -2.084553
4.592022 -1.88326
-1.84731 4.279024
4.619832 -2.140955
4.510614 -1.883069
-1.545467 4.506889
4.803136 -1.65489
3.931008 -1.729088
4.509769 -1.392188
4.351576 -1.328739
4.454107 -1.351883
-1.343406 4.377485
4.628935 -1.540839
-13.1361 9.813868
-14.76638 0.1520721
-16.26748 -3.526462
-14.1373 -2.947973
-14.08012 -4.669993
-14.35354 -6.187405
-14.91345 -4.54632
-13.61018 -3.058982
-12.52863 -3.397647
-12.78297 -3.175521
-12.55735 -4.11353
-12.77792 -3.740861
-12.09227 -3.069061
-10.33335 -3.731899
-10.1316 -6.523748
-10.1942 -4.607131
-10.83521 -4.924563
-11.77263 -4.926523
-10.93681 -5.958201
-10.78256 -3.851042
-10.58312 -4.50934
-11.54093 -5.525474
-11.38282 -4.950086
-11.6035 -4.035333
-11.22417 -5.003219
-12.15299 -4.692713
-11.85345 -4.168216
-12.27779 -3.757664
-12.08565 -3.99348
-12.06518 -4.12726
-11.30975 -3.313303
-11.27993 -4.003102
-11.60807 -2.56303
-11.68169 -3.152297
-12.25421 -3.710771
-11.44352 -4.577409
-12.24436 -3.733612
-12.89285 -0.05641709
-11.77492 -3.615648
-12.16071 -5.016669
-11.38092 -6.04044
-11.18804 -5.845041
-11.68199 -6.962057
-11.29376 -7.642963
-10.96746 -7.429238
-11.11618 -6.847085
-11.13968 -7.346651
-11.84998 -7.089543
-11.03202 -6.736148
-10.75983 -6.173181
-10.89768 -5.073089
-10.29023 -3.913534
-11.36737 -4.813462
-10.94466 -5.514761
-11.24348 -7.051847
-11.00458 -6.086076
-11.17612 -4.294394
-10.91029 -5.045612
-11.32821 -5.414785
-11.54902 -4.883404
-11.61823 -5.819288
-11.36933 -6.750914
-11.78335 -7.337568
-11.68618 -5.806565
-12.27296 -6.543907
-12.31372 -4.623087
-12.4628 -4.24079
-11.06421 -3.677988
-10.82292 -2.55657
-10.81352 -3.25078
-11.83978 -3.722483
-11.94298 -3.77842
-12.77967 -3.184435
-12.40801 -1.881801
-12.29206 -3.823724
-11.89309 -4.856808
-11.17471 -3.828869
-14.12316 -4.582599
-13.19744 -3.593186
-13.28496 -4.605902
-12.67797 -5.824327
-12.80925 -5.066748
-13.78411 -4.735923
-14.61134 -4.343598
-15.81973 -3.733453
-16.6109 -4.540204
-16.48533 -5.437393
-16.71912 -4.06623
-16.89754 -3.189002
-17.06554 -3.637538
-17.1245 -2.605818
-17.51501 -2.721291
-17.78834 -3.159938
-17.9348 -3.227782
-17.6032 -3.539795
-15.94907 -3.711603
-17.03225 -3.880076
-15.78033 -4.060234
-15.72498 -4.056055
-16.28508 -3.946443
-15.6316 -3.572888
-15.04947 -3.358874
-13.79475 -4.166337
-13.74985 -4.309954
-13.53616 -3.638836
-11.69127 -3.370066
-12.12906 -3.136326
-12.8869 -4.746677
-12.79632 -6.655802
-12.89897 -5.867955
-13.03255 -3.462899
-12.92268 -3.955499
-11.8897 -3.263559
-12.97852 -4.112113
-11.82554 -3.59143
-13.59667 -4.034409
-11.87339 -3.429416
-13.27738 -3.955793
-12.32643 -3.428849
-11.92852 -3.023117
-12.82531 -3.693056
-12.19587 -2.654757
-13.05494 -2.744502
-13.86031 -1.847431
-12.44581 -2.431782
-12.15386 -5.013115
-12.69118 -4.191284
-12.96014 -4.679111
-12.12723 -3.456261
-11.72501 -3.865911
-11.62556 -4.498653
-14.85729 -4.284979
-13.60681 -5.529788
-14.10645 -5.354402
-13.65125 -2.695219
-12.34204 -4.194644
-11.7776 -4.282469
-11.48371 -3.353919
-11.71942 -4.139691
-12.01701 -3.48177
-13.57217 -2.674514
-12.87866 -3.560247
-12.56754 -0.8813523
-11.95828 -7.215304
-11.78794 -6.768927
-11.73413 -5.869746
-11.88953 -3.983606
-13.46655 -2.443221
-13.76417 -1.997261
-14.01083 -2.592209
-13.78403 -2.247454
-14.22842 -3.624819
-13.92906 -4.355607
-13.88866 -4.658056
-13.35643 -3.596136
-12.71784 -4.500726
-12.75079 -4.381426
-11.6848 -4.390558
-12.2324 -4.715598
-12.25005 -3.861737
-11.91901 -3.87627
-12.39797 -4.065173
-12.14888 -3.8879
-14.02192 -4.678396
-13.59482 -3.970115
-13.26983 -4.99423
-12.77369 -5.017333
-12.63332 -4.23214
-12.55942 -4.336438
-13.2725 -3.145858
-13.04173 -6.268586
-12.19465 -5.589851
-10.88738 -4.578858
-10.43559 -4.131008
-10.58064 -4.585577
-10.37124 -4.105376
-10.56177 -6.09649
-10.43436 -5.127455
-10.3899 -5.46444
-10.94092 -6.509146
-11.22244 -6.346361
-13.25242 -4.831569
-13.10454 -5.691509
-13.03193 -5.840839
-13.04917 -5.003672
-12.6623 -5.230653
-12.8819 -6.292371
-13.46948 -4.941424
-13.02109 -5.316117
-13.53155 -4.314765
-12.68668 -3.47555
-13.5185 -4.652707
-13.1456 -4.300877
-13.36781 -4.207352
-13.57344 -3.534523
-12.27723 -5.461632
-10.84563 -5.070664
-11.32256 -4.92714
-11.17771 -5.434997
-11.26769 -4.424682
-10.1581 -3.844416
-10.00291 -4.21818
-9.480539 -2.83231
-9.250238 -2.900925
-9.163486 -4.390655
-11.96221 -4.010171
-11.93323 -4.005862
-11.46904 -3.217028
-11.1938 -3.425575
-10.98922 -3.144979
-10.33899 -2.611768
-11.6107 -3.940409
-11.7132 -3.890286
-11.43586 -4.170259
-11.57785 -3.217404
-10.81779 -4.244717
-11.02376 -4.497906
-11.74919 -4.252236
-11.49567 -4.854141
-10.68265 -4.50351
-10.75433 -6.102624
-10.50395 -4.669026
-9.899975 -4.841467
-9.967022 -5.979086
-9.739406 -5.785892
-10.02699 -6.127146
-10.56092 -6.006396
-10.75309 -5.608866
-10.16014 -5.191256
-10.90219 -5.030802
-12.72157 -4.195878
-14.17944 -3.795099
-14.61065 -3.479281
-13.3468 -3.781077
-13.85887 -3.259919
-13.93391 -3.479586
-13.86737 -3.439016
-13.58663 -4.892915
-13.97883 -4.88412
-13.48828 -4.311543
-14.41486 -3.879949
-12.42118 -4.338615
-11.58426 -3.913137
-11.78294 -4.23337
-13.06313 -3.601023
-13.09436 -4.554763
-12.4714 -4.538526
-12.55962 -4.392011
-13.53736 -4.795104
-14.56114 -5.308168
-13.9667 -5.837161
-13.20741 -5.466078
-13.02934 -4.128727
-13.17555 -3.25083
-13.64708 -3.231285
-14.03778 -3.558131
-12.05706 -4.314402
-12.72175 -4.784269
-11.8787 -3.609914
-11.76963 -3.600787
-10.82187 -3.011577
-11.33027 -2.76543
-11.57506 -2.691425
-11.31531 -4.021576
-11.37447 -3.363137
-11.91028 -3.875422
-12.17541 -3.765377
-12.40407 -2.472892
-12.53994 -2.692776
-12.45718 -3.123991
-13.21769 -3.654966
-13.22159 -2.592072
-12.96792 -4.077029
-12.21278 -4.07535
-12.07271 -4.957184
-11.03172 -4.373411
-11.43047 -4.212772
-11.21909 -4.067713
-10.86155 -3.565754
-11.95269 -4.050839
-10.84841 -5.353201
-10.11825 -5.196084
-10.77906 -2.691921
-11.19081 -2.058524
-11.35078 -2.393068
-11.72061 -2.688186
-12.14578 -3.005732
-12.7133 -2.83454
-12.92729 -3.913178
-12.54945 -3.546877
-12.66072 -3.430023
-12.16875 -3.498277
-11.92439 -3.731776
-12.36529 -3.624022
-12.16715 -3.335059
-12.9366 -2.815193
-12.54704 -3.337333
-12.49182 -3.613475
-12.16846 -3.451603
-12.4234 -2.716767
-12.00755 -4.191502
-10.96749 -4.328763
-9.913123 -4.790271
-10.96152 -5.63199
-11.36419 -5.820036
-11.90427 -6.101166
-11.10352 -5.683657
-12.38895 -6.233605
-12.10645 -4.948529
-12.21956 -5.543365
-12.26307 -4.954526
-12.56823 -5.975162
-12.73938 -4.289394
-12.54896 -4.100361
-12.66275 -5.454976
-12.80501 -5.192362
-12.03786 -5.103929
-11.71079 -3.959802
-11.92394 -2.964886
-12.32934 -3.014712
-12.81557 -4.717846
-11.99679 -4.903
-13.15702 -2.579578
-13.44316 -3.267953
-13.90887 -3.610734
-13.65187 -4.84437
-12.72816 -3.863681
-12.53769 -4.226961
-13.24191 -4.310659
-12.91451 -4.415751
-13.29668 -1.512742
-13.21055 -2.074639
-12.80682 -2.961104
-14.0434 -4.168033
-15.31649 -5.25876
-15.23611 -5.276561
-14.79063 -4.614095
-14.14598 -4.485192
-12.96092 -4.016145
-10.42471 -2.872801
-9.910744 -2.521047
-9.836493 -2.662435
-10.16083 -3.221729
-11.22289 -2.535529
-11.22376 -2.739329
-12.51362 -4.066131
-13.42004 -4.131892
-12.82132 -3.660474
-12.96129 -1.884764
-13.1219 -3.984627
-13.31614 -4.215717
-12.41785 -3.769221
-13.00595 -3.442273
-13.23762 -4.120483
-13.91183 -4.073385
-14.5588 -3.626125
-14.81859 -3.763784
-15.22814 -3.604266
-13.79498 -3.796474
-12.10895 -4.996491
-13.27356 -4.389389
-12.98162 -4.115528
-13.18381 -3.418097
-13.12205 -3.641039
-13.25349 -4.356999
-13.74495 -3.857624
-14.42353 -4.95359
-13.52092 -4.865488
-13.76932 -5.003759
-14.20331 -5.997532
-13.50516 -5.063672
-12.64348 -5.429954
-12.82435 -4.8729
-12.57416 -5.244742
-12.82895 -5.084639
-13.71067 -4.217397
-13.93818 -4.090129
-13.91365 -3.777073
-13.44927 -3.997098
-13.3003 -3.584781
-12.58027 -3.686294
-12.94755 -2.769481
-12.19315 -4.253079
-12.98274 -4.562314
-13.41768 -3.938198
-11.2007 -3.879892
-11.73169 -4.295167
-13.24979 -6.914833
-12.46728 -6.147245
-11.86315 -5.284346
-12.56912 -4.815842
-11.94125 -4.184279
-11.8772 -2.470861
-11.44234 -3.419834
-12.26437 -3.68695
-11.43059 -4.454733
-11.76164 -3.56619
-12.0299 -3.019232
-11.15103 -4.116149
-10.93932 -3.686223
-10.18743 -4.223037
-9.962719 -3.788082
-11.77884 -3.004484
-10.98368 -3.393791
-11.81201 -5.978479
-10.19285 -4.807481
-12.51849 -4.563119
-12.06836 -4.168842
-12.32285 -5.128885
-12.6215 -4.243531
-14.64851 -4.823826
-13.72304 -4.022815
-12.63936 -3.330313
-11.46668 -5.129461
-12.77235 -4.065778
-12.47119 -4.525058
-11.70636 -3.586474
-11.83143 -5.105659
-13.63844 -4.589497
-13.6412 -3.954892
-13.02653 -4.185369
-13.44764 -4.355169
-13.55965 -4.361097
-15.50108 -2.742841
-15.4559 -3.84426
-15.14176 -3.737819
-15.47633 -3.63518
-15.07188 -3.478525
-14.24042 -2.626319
-12.43494 -5.187187
-11.87054 -4.409542
-12.02362 -6.145655
-11.85712 -5.202038
-11.81844 -4.922747
-13.29833 -4.889081
-14.02441 -4.613662
-13.27601 -4.005782
-13.73426 -4.91751
-13.17625 -6.233466
-13.94847 -5.76517
-13.66312 -3.546192
-12.62174 -3.173186
-13.24487 -4.173275
-12.68752 -4.111386
-13.13519 -3.4073
-13.01852 -3.578299
-13.19882 -4.313224
-13.19645 -3.944808
-13.42963 -3.79586
-13.49004 -3.129717
-12.91386 -2.046931
-11.81682 -4.071799
-12.91164 -3.873135
-13.06414 -4.201454
-12.54699 -4.209731
-11.48744 -3.908476
-10.62343 -4.234923
-11.57832 -5.083004
-11.73526 -4.518569
-11.66218 -6.497693
-12.33865 -6.858274
-11.97379 -4.973369
-12.51729 -4.862173
-12.25307 -5.029568
-12.27234 -4.960307
-12.30171 -5.24777
-12.09925 -4.320793
-12.25402 -3.015703
-13.73898 -3.208699
-12.97777 -3.825469
-12.79766 -4.038828
-12.56706 -5.096873
-13.08494 -4.015682
-14.31496 -4.264376
-14.71136 -3.844137
-13.4555 -5.307878
-13.92441 -9.242306
-13.66035 -6.217965
-13.58056 -8.741522
-13.06975 -9.408211
-11.68171 -7.598339
-10.97057 -7.708167
-11.54483 -5.480944
-12.08836 -4.384632
-12.13801 -4.00449
-12.54928 -4.062589
-13.22906 -4.019813
-13.85401 -4.661894
-13.90857 -4.249038
-11.74521 -4.371003
-14.63539 -3.928377
-14.22897 -3.551251
-14.32974 -3.954418
-13.67567 -2.452175
-13.57899 -2.645117
-14.17756 -4.070504
-14.83073 -3.665857
-14.72627 -3.769908
-14.39936 -3.780874
-14.34635 -4.229324
-14.27966 -4.865063
-14.45749 -3.720021
-14.38926 -3.391352
-14.29528 -3.47266
-14.25243 -3.428155
-14.17639 -3.740234
-13.79065 -3.914354
-13.37769 -4.647662
-14.1121 -4.713369
-14.8194 -4.584649
-15.07318 -2.456745
-14.57577 -1.850474
-14.04083 -3.942792
-13.10902 -3.568718
-12.47719 -4.563894
-12.30398 -4.509589
-11.64989 -3.097527
-12.04848 -3.340906
-11.49862 -2.32887
-11.97565 -2.019646
-11.94137 -2.876845
-11.21668 -2.981246
-11.84045 -3.449912
-12.09213 -4.464222
-12.34611 -4.325608
-11.30429 -4.198459
-11.63428 -3.694921
-11.35348 -4.792622
-11.56889 -5.948
-10.98589 -5.805316
-10.22823 -4.725631
-10.5882 -4.487939
-11.51532 -4.143269
-11.61142 -3.552334
-10.54187 -3.590559
-10.67218 -5.052827
-12.17207 -5.040532
-12.22445 -4.355217
-11.80424 -4.824233
-12.1966 -4.785308
-12.13717 -4.659332
-11.25402 -4.035372
-10.85509 -4.681447
-11.55006 -4.09922
-12.52106 -4.153747
-12.29952 -4.68652
-12.34734 -4.82569
-11.99291 -4.755516
-11.25612 -4.202439
-11.66674 -4.178514
-10.75408 -3.952888
-11.32255 -3.472175
-11.04656 -1.77749
-11.49857 -2.802476
-11.96759 -3.940489
-12.29249 -4.996287
-12.8664 -2.437855
-13.56956 -3.494805
-12.11371 -6.216216
-11.81821 -5.422006
-11.92997 -3.885131
-13.14673 -4.298053
-12.60181 -3.969228
-11.04451 -5.764959
-10.63387 -5.274532
-9.958688 -5.360624
-11.48838 -5.836863
-11.45633 -7.079176
-10.84081 -6.739333
-10.19229 -6.124483
-10.39891 -5.631845
-10.16682 -6.891942
-11.4402 -6.963924
-11.74737 -6.24196
-12.13494 -5.067322
-12.04838 -6.135023
-11.59811 -6.078901
-12.03226 -5.914702
-11.90199 -3.30394
-12.60721 -4.455114
-12.68241 -3.542841
-12.38332 -3.507393
-11.68383 -3.70672
-12.34463 -3.33449
-12.68558 -3.176065
-12.28152 -3.456028
-12.05754 -3.914273
-11.46438 -3.3422
-12.24167 -4.040047
-11.50591 -4.686959
-12.02401 -5.229852
